;1;WALKERS CHOCOLATE CHUNK 150G;Home;15.0000;;;;;;;;;;;;039047005440;;;;;;;;;;;;In stock;;;;
;1;BEBEJUNIOR 400G;Home;33.7500;;;;;;;;;;;;8712400766364;;;;;;;;;;;;In stock;;;;
;1;BEBELAC2 400G;Home;37.7500;;;;;;;;;;;;8712400766340;;;;;;;;;;;;In stock;;;;
;1;BEBELAC1 400G;Home;37.7500;;;;;;;;;;;;8712400766333;;;;;;;;;;;;In stock;;;;
;1;TUC ORIGINAL 100G;Home;3.2500;;;;;;;;;;;;5410041001204;;;;;;;;;;;;In stock;;;;
;1;CRICKET LIGHTER MINI;Home;1.7500;;;;;;;;;;;;6281026315918;;;;;;;;;;;;In stock;;;;
;1;FANTA APPLE CAN 330ML;Home;1.5000;;;;;;;;;;;;5449000014771;;;;;;;;;;;;In stock;;;;
;1;TABASCO HABANERO SAUCE 60ML;Home;12.0000;;;;;;;;;;;;011210006508;;;;;;;;;;;;In stock;;;;
;1;ETISALAT IDD TEL CARD 15;Home;15.0000;;;;;;;;;;;;1000002614785;;;;;;;;;;;;In stock;;;;
;1;ETISALAT PREPAID 20;Home;20.0000;;;;;;;;;;;;1000002614792;;;;;;;;;;;;In stock;;;;
;1;FINE SUGAR 2KG;Home;8.0000;;;;;;;;;;;;2247011452284;;;;;;;;;;;;In stock;;;;
